C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_41_612.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_41_612.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_41_612.jpg, -0.06784873, 1, 0, 13.05418
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_41_719.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_41_719.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_41_719.jpg, -0.2020916, 1, 0, 14.02962
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_41_823.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_41_823.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_41_823.jpg, 0, 1, 0, 15.37631
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_41_933.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_41_933.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_41_933.jpg, 0, 1, 0, 16.65356
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_046.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_046.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_046.jpg, 0, 1, 0, 17.88907
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_158.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_158.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_158.jpg, 0, 1, 0, 18.74849
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_262.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_262.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_262.jpg, -0.1627156, 1, 0, 19.89933
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_369.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_369.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_369.jpg, 0, 1, 0, 21.08619
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_477.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_477.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_477.jpg, 0, 1, 0, 22.02311
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_580.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_580.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_580.jpg, -0.05926545, 1, 0, 23.04106
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_690.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_690.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_690.jpg, -0.2244029, 1, 0, 24.18532
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_791.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_791.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_791.jpg, 0, 1, 0, 25.14146
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_891.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_891.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_891.jpg, 0, 1, 0, 26.09651
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_42_997.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_42_997.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_42_997.jpg, 0, 1, 0, 27.04209
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_099.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_099.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_099.jpg, 0, 1, 0, 27.97839
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_212.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_212.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_212.jpg, 0, 1, 0, 29.08953
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_318.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_318.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_318.jpg, 0, 1, 0, 30.00525
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_421.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_421.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_421.jpg, 0, 1, 0, 30.19022
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_524.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_524.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_524.jpg, -0.1277978, 1, 0, 30.18731
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_641.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_641.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_641.jpg, 0, 1, 0, 30.19017
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_741.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_741.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_741.jpg, 0, 1, 0, 30.19027
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_844.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_844.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_844.jpg, 0, 1, 0, 30.19028
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_43_953.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_43_953.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_43_953.jpg, -0.09557527, 1, 0, 30.21559
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_057.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_057.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_057.jpg, -0.09913307, 1, 0, 30.18806
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_166.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_166.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_166.jpg, 0, 1, 0, 30.20138
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_267.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_267.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_267.jpg, 0, 1, 0, 30.18893
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_375.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_375.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_375.jpg, 0, 1, 0, 30.19
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_483.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_483.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_483.jpg, 0, 1, 0, 30.19003
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_583.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_583.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_583.jpg, 0, 1, 0, 30.18997
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_687.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_687.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_687.jpg, 0, 1, 0, 30.18991
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_795.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_795.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_795.jpg, 0, 1, 0, 30.18993
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_44_904.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_44_904.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_44_904.jpg, 0, 1, 0, 30.18991
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_004.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_004.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_004.jpg, 0, 1, 0, 30.18991
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_105.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_105.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_105.jpg, 0, 1, 0, 30.18991
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_205.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_205.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_205.jpg, 0, 1, 0, 30.18991
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_312.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_312.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_312.jpg, 0, 1, 0, 30.18991
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_417.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_417.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_417.jpg, -0.2366574, 1, 0, 30.17668
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_517.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_517.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_517.jpg, 0, 1, 0, 30.18867
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_625.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_625.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_625.jpg, 0, 1, 0, 30.18986
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_733.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_733.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_733.jpg, 0.1539433, 1, 0, 30.1826
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_840.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_840.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_840.jpg, 0, 1, 0, 30.18988
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_45_950.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_45_950.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_45_950.jpg, 0, 1, 0, 30.18998
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_063.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_063.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_063.jpg, 0, 1, 0, 30.18999
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_163.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_163.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_163.jpg, 0, 1, 0, 30.18999
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_277.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_277.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_277.jpg, 0, 1, 0, 30.18998
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_384.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_384.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_384.jpg, 0, 1, 0, 30.18999
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_496.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_496.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_496.jpg, 0, 1, 0, 30.18998
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_607.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_607.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_607.jpg, 0, 1, 0, 30.18996
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_712.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_712.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_712.jpg, 0, 1, 0, 30.18998
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_822.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_822.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_822.jpg, 0, 1, 0, 30.18999
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_46_922.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_46_922.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_46_922.jpg, 0, 1, 0, 30.18997
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_47_026.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_47_026.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_47_026.jpg, 0, 1, 0, 30.18999
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_47_137.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_47_137.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_47_137.jpg, 0, 1, 0, 30.18998
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_47_245.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_47_245.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_47_245.jpg, 0, 1, 0, 30.18999
C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\center_2020_06_20_14_05_47_350.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\left_2020_06_20_14_05_47_350.jpg, C:\Users\prashany\Desktop\Coursera\Udemy_selfDrving\Data\IMG\right_2020_06_20_14_05_47_350.jpg, 0, 1, 0, 30.18998
